301348921916129280|Tue Feb 12 151556 0000 2013|10 foods that will boost your overall health plus make your skin glow http//bitly/xAGADb
301348584513757186|Tue Feb 12 151435 0000 2013|RT dreenaburton If I missed your Q during the EverydayHealth healthtalk chat please follow up with me Ill try to help answer your q directly )
301348216262242304|Tue Feb 12 151308 0000 2013|RT dreenaburton If you missed the healthtalk chat with Everyday Health and PlantBased Dietitian the transcript is here http//fbme/1YKAJ713n
301341339218493440|Tue Feb 12 144548 0000 2013|The worst foods for ADHD http//bitly/ArazCT
301335443000139776|Tue Feb 12 142222 0000 2013|Women who test positive for BRCA genetic mutations have less emotional distress http//bitly/WYdNVK
301335085142122496|Tue Feb 12 142057 0000 2013|Shopping around for hip surgery http//bitly/Y6DvVo
301334834423422976|Tue Feb 12 141957 0000 2013|Boys Are Negatively Impacted by Stereotypes at School http//bitly/WYddHx
301333724459569152|Tue Feb 12 141533 0000 2013|Why you should chew on this http//tribal/gDj1EL
301333430443077632|Tue Feb 12 141422 0000 2013|One ER doc shares why speaking out against gun violence has been his longtime mission http//bitly/V3qstw
301326182270517249|Tue Feb 12 134534 0000 2013|Children exposed to this drug while in the womb face a higher risk of developing behavior problems http//bitly/xrlcjQ
301318680845901826|Tue Feb 12 131546 0000 2013|Did you know SuzeOrmanShow and JillianMichaels are friends Hear about Suzes modest upbringing and so much more http//bitly/R7Pi2u
301311038907887616|Tue Feb 12 124524 0000 2013|Whats a healthy weight for your age http//bitly/TngpJS
301303493057212417|Tue Feb 12 121525 0000 2013|9 reasons not to skip the gym today http//bitly/y5CzCb
301295934581649408|Tue Feb 12 114523 0000 2013|Robots fight the war on bacteria http//bitly/WlcNIn
301288411258568704|Tue Feb 12 111529 0000 2013|8 ways to recharge your metabolism http//bitly/GH7MBt
301280828007280640|Tue Feb 12 104521 0000 2013|Did you know that love and sexual desire active different parts of the brain http//bitly/W4SaEx
301273292147417089|Tue Feb 12 101524 0000 2013|For the ladies 12 things you didnt know about your breasts http//bitly/A7BLqe
301265762943897601|Tue Feb 12 094529 0000 2013|13 secrets to portion control http//bitly/HIM5FX
301258163406139392|Tue Feb 12 091517 0000 2013|Do you know the best foods to eat for healthy glowing skin http//bitly/Aegeto
301250629358215168|Tue Feb 12 084521 0000 2013|Are you fluent in the language of love valentinesday http//bitly/14iJ48Y
301243091220844547|Tue Feb 12 081524 0000 2013|How do you make sure youre not gaining weight Readers share their top tips http//tribal/IHNdjO
301235532099358720|Tue Feb 12 074522 0000 2013|Track calories anywhere anytime with our free calorie counter apps for iPhone and Android http//tribal/SOPQPd
301228030297243648|Tue Feb 12 071533 0000 2013|The only real way to boost your metabolism Build muscles http//tribal/AvKJ4R
301220409003626496|Tue Feb 12 064516 0000 2013|Want flatter abs stronger legs and better endurance Train to run a race Heres how to get started http//tribal/XSa2nb
301212867087175680|Tue Feb 12 061518 0000 2013|Give love get love and love your heart valentinesday http//bitly/UqwHoi
301205309530206209|Tue Feb 12 054516 0000 2013|Make this one simple swap for fast weight loss http//tribal/3kfv9d
301190211101151233|Tue Feb 12 044516 0000 2013|Can you guess which employees are the most sleep deprived http//bitly/z6nenQ
301182636733366273|Tue Feb 12 041510 0000 2013|US cancer death rates drop 20 http//bitly/VbkXJ1
301175084272472064|Tue Feb 12 034510 0000 2013|10 ways to squeeze in exercise into your busy day http//bitly/TngiOG
301171293624086528|Tue Feb 12 033006 0000 2013|Rekindle your relationship with expert tips from DrLauraBerman http//bitly/Z5xdvW
301167569258283009|Tue Feb 12 031518 0000 2013|7 lifeenhancing reasons to eat fish http//bitly/SJyBuZ
301159990251622401|Tue Feb 12 024511 0000 2013|How can Giant pandas cure human infections http//bitly/S5oMyg
301152449413148672|Tue Feb 12 021513 0000 2013|Teen drinking may boost odds of precancerous breast changes http//bitly/HnpJYD
301144884646146048|Tue Feb 12 014510 0000 2013|Baconlovers beware http//bitly/x9Hxq3 nitrates lung
301137391706595328|Tue Feb 12 011523 0000 2013|When people who have never smoked get lung cancer http//tribal/hbxiyh
301134868803371008|Tue Feb 12 010522 0000 2013|Everyday Health Daily Digest is out http//paperli/EverydayHealth/1340975022
301129850205388801|Tue Feb 12 004525 0000 2013|A hug a day may keep the doctor away 7 reasons why love is good for you http//bitly/AzWOt8
301122258821320705|Tue Feb 12 001515 0000 2013|Your body on a spinning class looks a lot like your body on a heart attack http//bitly/Tngiy4
301118459117445120|Tue Feb 12 000009 0000 2013|Are you really taking care of your heart http//bitly/YXoEDs HeartHealthMonth quiz
301114718825889792|Mon Feb 11 234518 0000 2013|The top reasons to quit soda http//bitly/OeOMD1
301107188833849344|Mon Feb 11 231522 0000 2013|Subtle Cognitive Decline Follows Menopause http//bitly/100Lueh
301099693063168000|Mon Feb 11 224535 0000 2013|Life With Breast Cancer You Are Strong and You are Beautiful http//bitly/WJv5TL
301092086000807936|Mon Feb 11 221521 0000 2013|8 ways to recharge your metabolism http//bitly/GHmtv9
301089240794681344|Mon Feb 11 220403 0000 2013|Missed our chat w/ PlantDietitian amp dreenaburton on how to go vegan No problem Check out the recap here http//owly/hCP8q
301084537692225537|Mon Feb 11 214522 0000 2013|Skip potato chips and pick up yogurt More of the best and worst foods for weight loss http//bitly/SHHSbI
301076969926303744|Mon Feb 11 211518 0000 2013|Myth Taking the Pill causes weight gain Fact http//bitly/FOrEpt
301076356551307264|Mon Feb 11 211251 0000 2013|Poor Nutrition Can Affect Sleep http//bitly/14OmMwi
301076295696130049|Mon Feb 11 211237 0000 2013|Vaccine With Drug Payload Shows Promise Against LiverCancer http//bitly/WFexAO
301069462810001408|Mon Feb 11 204528 0000 2013|Foods to eat to beat joint pain http//tribal/Yn5cd7
301061968729624576|Mon Feb 11 201541 0000 2013|Conquer your food cravings once and for all http//tribal/IXn3aC
301058617614946305|Mon Feb 11 200222 0000 2013|RT dreenaburton EverydayHealth A11 Build on foods you already like Love sweet potatoes Find recipes using them add new foods (lentils) healthtalk
301058576955351040|Mon Feb 11 200212 0000 2013|Looks like were out of time Thank you to our wonderful cohosts PlantDietitian amp dreenaburton HealthTalk
301057555638136832|Mon Feb 11 195809 0000 2013|RT TheOrganicTrail A11 In the beginning starting with swap outs in my regular recipes helped me get comfortable with the transition HealthTalk
301056865196982272|Mon Feb 11 195524 0000 2013|Q11 What dishes/recipes/tips can you share to help me get started HealthTalk
301056775183007745|Mon Feb 11 195503 0000 2013|RT HellaWellaEats A10 People always think vegan diets are bland but there are so many great vegan recipes healthtalk
301056254237884416|Mon Feb 11 195259 0000 2013|RT AshleyLizWelch Check out these 10 vegan myths debunked from everydayhealth http//bitly/14O7ck5 HealthTalk
301056219248984064|Mon Feb 11 195250 0000 2013|RT PlantDietitian A10 The 2 biggest misconceptions of vegan diets are that there is nothing to eat (boring) amp that you will become deficient HealthTalk
301055659795968000|Mon Feb 11 195037 0000 2013|Q10 What are some of the biggest misconceptions about vegans HealthTalk
301055569647771648|Mon Feb 11 195015 0000 2013|RT dreenaburton EverydayHealth A9 YES Have 3 girls ages 11 8 and 3 They are vibrant strong have robust immunity and LOVE their food healthtalk
301055496264237056|Mon Feb 11 194958 0000 2013|RT PlantDietitian Q9 It is a gift to raise your kids on a whole food vegan diet Less toxic more nutritious than std American diet HealthTalk
301055041266143233|Mon Feb 11 194809 0000 2013|RT ENERGYbits EverydayHealth A8 We recommend spirulina for the B vitamins it contains  straight from a plant source healthtalk
301054921212571648|Mon Feb 11 194741 0000 2013|Q9 Can children eat a healthy vegan diet HealthTalk
301054885258985474|Mon Feb 11 194732 0000 2013|RT angelahaupt We have lots of info on going vegan on US News Check out http//bitly/Ut4qd5 and http//bitly/RtbZUB healthtalk
301054815985860609|Mon Feb 11 194716 0000 2013|RT PlantDietitian A8 All vegans need to take ~20002500 micrograms vit B12 per WEEK All humans should check vit D amp test for other deficiencies HealthTalk
301054658443628546|Mon Feb 11 194638 0000 2013|Nope 15 mins to go Welcome RT theorganictrail Am I too late for HealthTalk
301054441543573504|Mon Feb 11 194546 0000 2013|RT HellaWellaEats A8 Many vegans choose to supplement with B12 healthtalk
301054403958427649|Mon Feb 11 194537 0000 2013|RT PlantDietitian A7 DIY whole food vegan bars are costeffective amp healthy treats Try these PBampJ Bites http//plantbaseddietitiancom/pbjbites/ HealthTalk
301054320881836032|Mon Feb 11 194518 0000 2013|7 lifeenhancing reasons to eat fish http//bitly/R7Pajs
301053797868924928|Mon Feb 11 194313 0000 2013|Q8 What supplements do vegans need to take HealthTalk
301053680923340800|Mon Feb 11 194245 0000 2013|RT KendallFitness EverydayHealth Qamp7 I sneak in veggies Shredded zucchini and shredded carrots are both easy to sneak in to recipes healthtalk
301053528942727170|Mon Feb 11 194209 0000 2013|RT groovyplanteatr my 7yo grandson doesnt even know hes gone vegan he weaned himself from eggs dairy because he like the other food better HealthTalk
301053480964063232|Mon Feb 11 194157 0000 2013|RT dreenaburton EverydayHealth A7 Healthy cookies one of my specialties Just a few recipes ) http//bitly/WBQZge healthtalk
301053318778744832|Mon Feb 11 194119 0000 2013|RT dreenaburton As for desserts I LOVE healthy treats sample recipes http//plantpoweredkitchencom/recipepage/searchtermdessertui1665c1 healthtalk
301053270942703616|Mon Feb 11 194107 0000 2013|RT mattletten Eliminating dairy and moving to a vegan diet destroyed my lifelong struggle with asthma Still hard to believe healthtalk vegan
301052802506043392|Mon Feb 11 193916 0000 2013|Q7 What about healthy treats like cookies and other desserts HealthTalk
301052717693034497|Mon Feb 11 193855 0000 2013|RT PlantDietitian My favorite staple dessert for the kids and guests are these Chocolate Chip Pumpkin Muffins http//plantbaseddietitiancom/chocolatechippumpkinmuffins/ HealthTalk
301052700236320768|Mon Feb 11 193851 0000 2013|RT dreenaburton EverydayHealth A6 Few ingredients that help give dishes creaminess nut purees (cashew/almond) white beans nondairy milks healthtalk
301052514340577280|Mon Feb 11 193807 0000 2013|Yum RT dreenaburton EverydayHealth A6 and this cheesy dip http//bitly/YNKPba and desserts http//bitly/12CDf86 healthtalk
301052349596717056|Mon Feb 11 193728 0000 2013|RT dreenaburton EverydayHealth A6 You bet Just as delicious (often more) and healthier Try this creamy mac http//bitly/WE90IP healthtalk
301052258609672192|Mon Feb 11 193706 0000 2013|RT PlantDietitian A6 Creamy sauces amp desserts can always be involved Life is too short not to indulge Use whole food sweeteners amp plant milks HealthTalk
301052186622820352|Mon Feb 11 193649 0000 2013|RT SSDdotTV A6 Vegans can enjoy the same types of foods as nonvegans you just have to look for the right substitutions and recipes HealthTalk
301052142029000704|Mon Feb 11 193638 0000 2013|RT KendallFitness EverydayHealth ABSOLUTELY Anything in moderation Enjoy life and enjoy your food healthtalk
301052073993175041|Mon Feb 11 193622 0000 2013|Welcome RT kaseysurfs healthtalk Late to the party Sorry
301052013788164097|Mon Feb 11 193608 0000 2013|RT groovyplanteatr Now I look forward to seasonal eating as well Nothing better than fresh from the gardenyours or the farmers HealthTalk
301051933668552704|Mon Feb 11 193548 0000 2013|RT PlantDietitian A5 My pantry always has nutritional yeast beans grains spices whole grain pastas nuts/seeds dried fruit canned beans HealthTalk
301051878366670848|Mon Feb 11 193535 0000 2013|Thanks We love that youre joining us RT roryehlocal Loving this healthtalk with EverydayHealth about going vegan
301051628549730304|Mon Feb 11 193436 0000 2013|Q6 Can I still enjoy creamy sauces and desserts HealthTalk
301051411800682496|Mon Feb 11 193344 0000 2013|RT HellaWellaEats A5 in addition to beans nuts seeds keep lots of spices in the pantry Added flavor w/ minimal calories—plus health benefits healthtalk
301051373590556672|Mon Feb 11 193335 0000 2013|RT caloriecount EverydayHealth A5 Always keep nonperishable healthy snacks in ur pantry beans nut/nut butter seedsbean soup whole grains healthtalk
301051342624006144|Mon Feb 11 193328 0000 2013|RT justweightNsee EverydayHealth lots of greens Lettuce spinach kale healthtalk
301051247899860994|Mon Feb 11 193305 0000 2013|RT dreenaburton EverydayHealth A5 Frozen ‘pantry’ wholegrain breads/tortillas frozen org fruits frozen cooked batches beans/hummus/soups healthtalk
301051039551987712|Mon Feb 11 193215 0000 2013|RT KendallFitness EverydayHealth beans whole grains and nut butters are a staple I never go a day without at least a taste of peanut butter healthtalk
301050976738103297|Mon Feb 11 193200 0000 2013|RT dreenaburton A5 Dry pantry beans/lentils canned beans grains (br rice quinoa millet oats) wholegrain pasta (brown rice kamut) healthtalk
301050881682587648|Mon Feb 11 193138 0000 2013|RT IntegHealthRev EverydayHealth Beans quinoa other whole grains that can make a quick meal paired with veggies healthtalk
301050844726587393|Mon Feb 11 193129 0000 2013|RT ENERGYbits EverydayHealth A5 I will never let myself run out of coconut oil or almond milk healthtalk
301050337425498113|Mon Feb 11 192928 0000 2013|RT dreenaburton This nofu love loaf has become v popular recipe doesnt use ANY meat replacements no tofu/tvp/seitan http//bitly/13QKCIc healthtalk
301050172006363137|Mon Feb 11 192848 0000 2013|Q5 What foods should I always have in my pantry HealthTalk
301050034215084032|Mon Feb 11 192816 0000 2013|RT SteveNahorni EverydayHealth One time I drank a beat ginger carrot and kale shake My body felt like the hulk healthtalk ultraworkout
301049789934628864|Mon Feb 11 192717 0000 2013|RT SPEcertified EverydayHealth A3 A bonus of plant milks is that they can have a much longer shelf life than traditional milk HealthTalk
301049764756213760|Mon Feb 11 192711 0000 2013|Yum RT kendallfitness EverydayHealth I use Black Quiona mixed with Refried Black Beans to replace meat in my tacos healthtalk
301049661588914176|Mon Feb 11 192647 0000 2013|RT HellaWellaEats A4 Beans and nuts are a great way to get protein healthtalk
301049574175420416|Mon Feb 11 192626 0000 2013|RT PlantDietitian A4 Faux meats are gr8 transition amp treat foods Theyre still processed but are free of cholesterol steroids hormones meds HealthTalk
301049557268176896|Mon Feb 11 192622 0000 2013|RT IntegHealthRev EverydayHealth A3 We love almond milk or any nut milk for that matter healthtalk
301049142115966978|Mon Feb 11 192443 0000 2013|RT dreenaburton EverydayHealth A4 Ok for occasional use/transition I prefer using nuts/grains/beans for hearty textures taste better too healthtalk
301048627592318979|Mon Feb 11 192240 0000 2013|Q4 What are vegan replacement meats Are they healthy HealthTalk
301048543144194048|Mon Feb 11 192220 0000 2013|RT KendallFitness EverydayHealth I LOVE Dark Chocolate Almond milk Its the perfect recovery drink after a long run healthtalk
301048512668377088|Mon Feb 11 192213 0000 2013|RT ENERGYbits EverydayHealth Thanks A1 Super healthy Minimally processed foods are the best Q2 Plant based protein healthtalk
301048447774121984|Mon Feb 11 192157 0000 2013|RT mattletten smccollo my health and vitality improved immensely when I shifted from vegetarian to vegan It aids in my fitness and recovery healthtalk
301048250830557184|Mon Feb 11 192110 0000 2013|RT dreenaburton EverydayHealth A3 Nondairy milks ex almond org soy coconut oat Read about milks and ditching dairy http//bitly/UhhL8T healthtalk
301048187047784448|Mon Feb 11 192055 0000 2013|RT PlantDietitian A3 You dont need cow milk Get calcium amp protein from leafy greens beans plantmilks (almond soy rice hemp coconut etc) HealthTalk
301048137852792833|Mon Feb 11 192043 0000 2013|energybits Q1 How healthy is a vegan diet amp Q2 What foods should I be eating every day HealthTalk
301047565766512640|Mon Feb 11 191827 0000 2013|Q3 What do I replace cows milk with HealthTalk
301047219296018432|Mon Feb 11 191704 0000 2013|RT wellonwheels EverydayHealth A2 Everyday foods for vegan diet greens berries hemp seeds cruciferous veggies HealthTalk
301047035128344576|Mon Feb 11 191621 0000 2013|RT PlantDietitian A2 I rec basing ur diet on veggies fruits whole grains legumes some nuts/seeds Heres my food pyramid http//plantbaseddietitiancom/theplantbasedfoodguidepyramid/ HealthTalk
301046836041482240|Mon Feb 11 191533 0000 2013|The healthiest cooking oils to use in the kitchen http//bitly/GFN5YE
301045894009221120|Mon Feb 11 191148 0000 2013|Q2 What foods should I be eating every day HealthTalk
301044943080792065|Mon Feb 11 190802 0000 2013|RT PlantDietitian A1 A whole food vegan diet is the most healthpromoting diet we have available Here are some benefits http//plantbaseddietitiancom/usnewsinterview/ HealthTalk
301044762482454528|Mon Feb 11 190719 0000 2013|wellonwheels Thanks for joining in Hope youre staying warm HealthTalk
301044480822366208|Mon Feb 11 190612 0000 2013|Q1 How healthy is a vegan diet HealthTalk
301044394591657984|Mon Feb 11 190551 0000 2013|RT anniehauser Im EverydayHealths healthy living editor amp a new vegetarian Excited to learn about all things vegan HealthTalk
301044260151631874|Mon Feb 11 190519 0000 2013|Feel free to ask questions and remember to include the hashtag HealthTalk in your tweets Lets get started
301044132485419010|Mon Feb 11 190448 0000 2013|margywhits welcome SO glad youre joining us HealthTalk
301044082527072256|Mon Feb 11 190437 0000 2013|Just a reminder to include A1 A2 etc in your answers as they correspond to questions labeled Q1 Q2 etc HealthTalk
301044029313929216|Mon Feb 11 190424 0000 2013|RT AshleyLizWelch So excited for the HealthTalk STARTING NOW on how to go vegan w/ PlantDietitian DreenaBurton amp EverydayHealth
301043950557470720|Mon Feb 11 190405 0000 2013|Welcome RT smccollo Been quasivegetarian for ~6 years live in CLearwater FL interested to hear insights on going vegan on healthtalk
301043823935647744|Mon Feb 11 190335 0000 2013|RT PlantDietitian EverydayHealth Thank you for hosting this tweet chat I am from Los AngelesReady and excited to talk all things vegan healthtalk
301043463930146818|Mon Feb 11 190209 0000 2013|RT dreenaburton EverydayHealth thank you for having us We are excited to help others go vegan in good health healthtalk
301043448323121152|Mon Feb 11 190205 0000 2013|RT anniehauser Fun fact from Pope Benedict Frailty is actually a diagnosable medical condition http//wwweverydayhealthcom/seniorhealth/popebenedictxvisfrailtyadiagnosablemedicalcondition9817aspxxidtweverydayhealth
301043278969712640|Mon Feb 11 190125 0000 2013|Introduce yourselves Wheres everyone from HealthTalk
301043235957125120|Mon Feb 11 190115 0000 2013|RT dreenaburton Going vegan Join healthtalk chat w/ plantdietitian and everydayhealth starting now healthtalk
301043095108194304|Mon Feb 11 190041 0000 2013|Were joined today by vegan experts and authors Julieanna Hever (PlantDietitian) amp DreenaBurton HealthTalk
301042962954072064|Mon Feb 11 190010 0000 2013|Hello everyone and welcome to this HealthTalk on how to go vegan
301040598075465729|Mon Feb 11 185046 0000 2013|RT PlantDietitian Find out everything you need to know ab going vegan in 10 minutes during the HealthTalk w/ EverydayHealth amp dreenaburton Bring ur Qs
301039380477407232|Mon Feb 11 184556 0000 2013|Almost RT hellawellaeats Is it 2 yet Cant wait for the How To Go Vegan chat with EverydayHealth Join the discussion with healthtalk
301039236260433920|Mon Feb 11 184521 0000 2013|What to eat sniff and do to fight fatigue http//bitly/yGIXcX
301039143805394945|Mon Feb 11 184459 0000 2013|laviasana were so excited youre joining us Remember to follow the hashtag HealthTalk and include it your tweets
301037563689435136|Mon Feb 11 183842 0000 2013|RT dreenaburton Reminder the How To Go Vegan tweet chat begins soon  at 11am PST Follow and join in with healthtalk D http//fbme/1USUaJ98I
301034086825357312|Mon Feb 11 182453 0000 2013|CSections Put Infants at Higher Risk of Diabetes Asthma http//bitly/14O4tHD
301032350681296897|Mon Feb 11 181759 0000 2013|RT AshleyLizWelch Want to go vegan Do it the healthy way Join PlantDietitian DreenaBurton amp EverydayHealth for a live chat today  2 pm ET HealthTalk
301031710815031296|Mon Feb 11 181527 0000 2013|If youve ever walked into a room amp asked yourself Why did I come in here read this http//bitly/AxfPSx
301030691003568129|Mon Feb 11 181124 0000 2013|RT dreenaburton Want to go vegan but not sure how to start Join me with EverydayHealth and plantdietitian at 11am PST/2pm EST healthtalk
301024144894611456|Mon Feb 11 174523 0000 2013|7 ways to eat out  and still lose weight http//bitly/y1Gr8j (And yes that even means having dessert)
301023685828026369|Mon Feb 11 174334 0000 2013|Find out everything you need to know ab going vegan today  2 pm ET during our HealthTalk w/ PlantDietitian amp dreenaburton Bring ur Qs
301016622045470721|Mon Feb 11 171529 0000 2013|Alzheimers questionnaire helps identify memory loss from dementia http//bitly/Hb4fiq
301011361490673664|Mon Feb 11 165435 0000 2013|RT PlantDietitian Thinking about going vegan Then join our HealthTalk today  2 pm ET w/ EverydayHealth amp dreenaburton http//owly/hC5hi
301009073325867009|Mon Feb 11 164530 0000 2013|4 mustdos to drop 20 pounds http//bitly/TeQOTw
301002950350893056|Mon Feb 11 162110 0000 2013|Thinking about going vegan Then you need to join our HealthTalk today  2 pm ET w/ PlantDietitian amp dreenaburton http//owly/hC5hi
301001515022295040|Mon Feb 11 161528 0000 2013|The reason a little gossip may be good for you http//bitly/GFN4E9
300993937152278528|Mon Feb 11 154521 0000 2013|Relationship gone bad How to handle toxic friendships romances and more http//tribal/jfJiG4
300986401334378497|Mon Feb 11 151524 0000 2013|How to lose 100 lbs http//bitly/HaugP5 via weightloss
300983636151377921|Mon Feb 11 150425 0000 2013|HealthTalk w plantdietitian amp dreenaburton on how to go vegan is TODAY  2 pm EST Follow HealthTalk to participate
300983155035357185|Mon Feb 11 150230 0000 2013|RT PlantDietitian Join me dreenaburton amp EverydayHealth TODAY  11amPST/ 2pmEST for a twitterchat on how to go vegan RT amp ask qs http//wwweverydayhealthcom/healthtalk/healthtalkwithjulieannaheveranddreenaburtonhowtogovegan5813aspx
300980952237223936|Mon Feb 11 145345 0000 2013|RT eatsmartbd Do you think FoodLove Find foods that you should love b/c they love you back Chat w/ eatsmartbd amp EverydayHealth HealthTalk 1pm 2/14
300978877700898817|Mon Feb 11 144531 0000 2013|The running program for nonrunners http//bitly/A1qD8J
300971316666826752|Mon Feb 11 141528 0000 2013|Many Kids Not Meeting Physical Activity Goals http//bitly/VILMC0
300965507207675904|Mon Feb 11 135223 0000 2013|Exercise May Cut Prostate Cancer in Whites But Not Blacks http//bitly/14NyAyM
300963725819658242|Mon Feb 11 134518 0000 2013|The surprising disease your morning cup of coffee might help prevent http//tribal/pTYApa
300956201766776833|Mon Feb 11 131524 0000 2013|Soda drinkers listen up Here are 7 reasons why you should kick the soda habit http//tribal/GBRxuH
300952174962282497|Mon Feb 11 125924 0000 2013|Older Drug May Help Fight Obesity Diabetes Liver Disease http//bitly/14Ns8Yt
300948674085801985|Mon Feb 11 124529 0000 2013|Donated fecal transplants can be more effective than antibiotics to treat serious infections in the stomach http//bitly/UwpIci
300941097457311744|Mon Feb 11 121523 0000 2013|The veggies that may help fight breastcancer http//bitly/HexAZv
300933549601726464|Mon Feb 11 114523 0000 2013|And the worlds most popular illegal drug is http//tribal/3u1bQB
300926053717798913|Mon Feb 11 111536 0000 2013|Your Genetic Secrets May Not Be as Safe as You Think http//bitly/10hUwTj
300918432302522368|Mon Feb 11 104519 0000 2013|Living with type 2 diabetes American Idol YORANDYJACKSONs story http//bitly/HCTYdo
300903344367620096|Mon Feb 11 094522 0000 2013|10 ways to cut 100 calories  just like that http//bitly/Hb47Qb
300895793529909249|Mon Feb 11 091522 0000 2013|Proteinonthego products are usually just sugary candy bars in disguise Here are 9 nutritionistapproved picks http//bitly/xbMZ9k
300888256592101376|Mon Feb 11 084525 0000 2013|Life With Breast Cancer Should You Google Your Medical Condition http//bitly/We00v4
300880691116249088|Mon Feb 11 081521 0000 2013|Is oral sex safe So glad you asked http//bitly/ysF27g
300873120397541377|Mon Feb 11 074516 0000 2013|Clearer skin less pain increased flexibility and more surprising reasons to lose weight http//tribal/sKtanh
300865643920646144|Mon Feb 11 071533 0000 2013|Could these two words help you resist temptation http//bitly/GJBhGm
300858021603594240|Mon Feb 11 064516 0000 2013|Life With Multiple Sclerosis Life With MS Can Have Beautiful Limitations http//bitly/10PN3Mp
300850488209993729|Mon Feb 11 061520 0000 2013|7 powerful superfoods you might be missing http//bitly/yXU233 BlackIsTheNewGreen
300842923593961472|Mon Feb 11 054517 0000 2013|Say ahh for relief A new study finds that mindfulness meditation techniques may help relieve inflammation http//bitly/UTmNbX
300835373632847872|Mon Feb 11 051516 0000 2013|Does drinking applecider vinegar really help you burn fat http//tribal/Ms2cyK
300827782236217346|Mon Feb 11 044507 0000 2013|Its ok to fight w/ your partner Really 5 more things a marriage counselor would tell you http//bitly/xPDS3H
300820244371476481|Mon Feb 11 041509 0000 2013|Cranky Drink a glass of water Heres why http//bitly/T2lqYe
300812855534571521|Mon Feb 11 034548 0000 2013|Want to eat much healthier but feel like its just too expensive Here your budget friendly guide to healthy cooking http//bitly/SHHWrW
300808903942361089|Mon Feb 11 033006 0000 2013|The truth behind HIV myths http//bitly/YXswEt sexualhealth
300805173457072130|Mon Feb 11 031516 0000 2013|Need some help getting your zzzs 8 natural ways to fall asleep http//bitly/TkpOBT
300797640080240640|Mon Feb 11 024520 0000 2013|Going out to eat tonight Have a small healthy snack before you leave to prevent overeating More tips http//tribal/4oOR1e
300790059085484032|Mon Feb 11 021513 0000 2013|Chef Daniel shows us how portionsize and meat choice makes a big difference in cutting calories in a dish http//bitly/ImHImB EHYOUTUBE
300782512282677250|Mon Feb 11 014513 0000 2013|Try this recipe for a healthy ovenbaked chicken parm http//bitly/Np72UX
300774956189483009|Mon Feb 11 011512 0000 2013|Allergies got you bad Sinusclearing foods to eat this spring http//bitly/GH8fn8
300772476634415105|Mon Feb 11 010521 0000 2013|Everyday Health Daily Digest is out http//paperli/EverydayHealth/1340975022
300767420686168065|Mon Feb 11 004515 0000 2013|Musthave gadgets thatll motivate you to burn more calories and shed more pounds http//bitly/yLr7JI
300763656675807232|Mon Feb 11 003018 0000 2013|Thinking ab going vegan Then you NEED to check out our HealthTalk on Mon Feb 11  11 am ET More info here http//owly/hyJg8
300759863334682624|Mon Feb 11 001513 0000 2013|How to pose for photos http//bitly/UfcKAE
300752372056072192|Sun Feb 10 234527 0000 2013|A new study suggests that poverty not pot can impact intelligence http//bitly/TYe62Q
300744958988673024|Sun Feb 10 231600 0000 2013|Get fat dont get fat The best healthy fat foods http//tribal/7sPSs3
300737278777626624|Sun Feb 10 224529 0000 2013|Which state do you live in HealthyLiving shares the most and least livable states of the future http//bitly/QKabkg
300729843224543232|Sun Feb 10 221556 0000 2013|10 tips to cure sleepless nights http//bitly/Hb47Q2
300722190855311360|Sun Feb 10 214532 0000 2013|From LHU to GYPO 20 sexting acronyms every parent should know http//bitly/yXJyNJ
300714753934905345|Sun Feb 10 211559 0000 2013|Do you have a healthy BMI Heres how to find out http//bitly/GH0KwB
300707134901993473|Sun Feb 10 204542 0000 2013|How to get your chocolate fix in 150 calories or less today http//bitly/QKs6ay
300699693070028802|Sun Feb 10 201608 0000 2013|Is an ultrasound the new condom Maybe http//bitly/wDZIjJ
300692054990794752|Sun Feb 10 194547 0000 2013|Depriving lymphoma cells of good cholesterol may offer a new drugfree approach to eradicating the disease http//bitly/142ZwuZ
300684549480923137|Sun Feb 10 191557 0000 2013|So you dont look like a supermodel in yoga pants Heres how to get over exercise shyness and work it at the gym http//tribal/f8y5Xm
300676891680063489|Sun Feb 10 184531 0000 2013|Did you know these celebrities have battled with depression http//bitly/ym2LUi
300669444848500736|Sun Feb 10 181556 0000 2013|Stiff joints The answer may involve your diet Here 10 foods that can help http//bitly/GGE9XI
300661758710906880|Sun Feb 10 174523 0000 2013|Is this the secret to living to 100 years old http//bitly/wlkV4d
300654277842571265|Sun Feb 10 171540 0000 2013|4 hangover cures put to the test http//bitly/Hb4bz7 drinking
300646683665113088|Sun Feb 10 164529 0000 2013|More and more US children are being diagnosed with attentiondeficit/hyperactivity disorder ADHD http//bitly/142QOfe
300639114745741313|Sun Feb 10 161525 0000 2013|Should you try P90X http//tribal/CpW7FF
300631563446673413|Sun Feb 10 154524 0000 2013|9 foods to eat for a longer life http//tribal/BrHlkE
300627867170115584|Sun Feb 10 153043 0000 2013|DreenaBurton amp PlantDietitian join us Mon Feb 11  11 am ET to chat ab the healthy way to go vegan HealthTalk http//owly/hyJzH
300624040622702593|Sun Feb 10 151531 0000 2013|Obese Drivers May Be More Likely to Die in Car Crashes http//bitly/10OKHxd
300616516230053888|Sun Feb 10 144537 0000 2013|Boredom at Work Can Spur Creativity http//bitly/VV9UhU
300608918223212544|Sun Feb 10 141525 0000 2013|The surprising warning signs of mental illness in children http//tribal/oeoOb9
