499200487007465472,Tue Aug 12 142725 0000 2014|The average Obamacare premium increase next year 75 says one analysis http//khnews/1mFP3fH
499199563732094977,Tue Aug 12 142345 0000 2014|The White Houses healthcaregov Fixer straight from Google http//khnews/Xf3geb
498930373817282560,Mon Aug 11 203405 0000 2014|When addiction treatment programs dont work some treat it like a chronic disease and turn to coaches http//khnews/1sIYU8F
498906129158909952,Mon Aug 11 185745 0000 2014|If You Have A Stroke Better It Should Be In Paris one mans journey http//khnews/1sR8JCw
498895341782315009,Mon Aug 11 181453 0000 2014|Stigma Is A SideEffect Of HIVPrevention Medicine from jimburress http//khnews/1ujoFjO
498870388534022144,Mon Aug 11 163543 0000 2014|The biggest Obamacare program youve never heard of 10 billion lab to reinvent medicine http//khnews/1pL02bq
498836068817723392,Mon Aug 11 141921 0000 2014|New GOP efforts to include realistic proposals to change health law http//khnews/1opdQKz
498835792564088833,Mon Aug 11 141815 0000 2014|More than 7 million have gained Medicaid or CHIP coverage since the health law http//khnews/1oCSecZ
498835600292990976,Mon Aug 11 141729 0000 2014|Oracle is suing Oregon for 23M over its state health insurance exchange http//khnews/1mCANEI
497812415263019010,Fri Aug 08 183143 0000 2014|The next abortion battle Hospital admittingprivilege laws Jrovner reports http//khnews/1u6XvfM
497763240504729600,Fri Aug 08 151619 0000 2014|DETAILS Obama Signs 163B Overhaul Of Vets Health Care System http//khnews/1skqPiu
497763075827982336,Fri Aug 08 151539 0000 2014|Feds Delay Launch Of Database Showing Drugmakers Payments To Doctors http//khnews/1ojcktp
497762886748737536,Fri Aug 08 151454 0000 2014|Ariz Gov Backs GOP Candidate With Similar Medicaid Expansion Position http//khnews/1u6dTx5
497458729311547393,Thu Aug 07 190618 0000 2014|In California some docs will soon be able to practice after only 3 years of medical school http//khnews/1sBSPwq CA medschool
497457982884839425,Thu Aug 07 190320 0000 2014|Some clinics are turning to billing Medicaid in a bid to keep patients http//khnews/1mqc06y
497401929799323649,Thu Aug 07 152036 0000 2014|DETAILS Obama To Sign Overhaul Of Veterans Health Care http//khnews/1pEdNZz
497401327224631296,Thu Aug 07 151812 0000 2014|Analysis 90 Of Uninsured Exempt From Health Law Mandate http//khnews/1sgNnAt
497119639059849216,Wed Aug 06 203852 0000 2014|Details Large California Insurers Invite Others To Join Data Network http//khnews/1unTwc9
497104128351686656,Wed Aug 06 193714 0000 2014|Medicare attempts to boost health care quality might not be working a new study says http//khnews/1zUR9kd
497099019391631360,Wed Aug 06 191656 0000 2014|Survey Health law holdout states lag in insuring the uninsured http//khnews/1pCERZf
497081666897469441,Wed Aug 06 180759 0000 2014|RT jordanrau Second KHNews look at supercheap Tennessee premiums focuses on hospitalinsurer dynamics http//wwwkaiserhealthnewsorg/Stories/2014/August/06/TennesseeBluesbargainingpowermeanslowerpremiumsaspx
497081578632523776,Wed Aug 06 180738 0000 2014|Want doctors to bid on caring for you One service does just that http//khnews/V23XFv
497071898426368000,Wed Aug 06 172910 0000 2014|Chattanooga some of the lowest priced coverage in the nation Why BlueCross BlueShield’s near dominance http//khnews/1og8Hng
496344934388342784,Mon Aug 04 172028 0000 2014|Connecticut doctor isnt willing to accept lower reimbursement rates for patients with coverage from ACA marketplace http//khnews/1pzdz5U
496326096028053504,Mon Aug 04 160537 0000 2014|RT jrovner Piece on potential halbig impact from DrewAltman includes very useful map http//blogswsjcom/washwire/2014/08/04/acloserlookatthecourtsimpactonhealthpolicy/
496325193791717376,Mon Aug 04 160202 0000 2014|Everybodys trying to sort out the mixed message from Wall Street about the health law reports jayhancock1 http//khnews/1osN6r3
494947878994194432,Thu Jul 31 204904 0000 2014|Sloppy oversight and poor planning House members heard Thursday  of http//healthcaregovs woes http//khnews/1rNxTjR
494907767732576256,Thu Jul 31 180941 0000 2014|How should doctors be trained Its source of a new fight http//khnews/1oewqPA
494862930434064384,Thu Jul 31 151131 0000 2014|Only 6 states and DC are extending pay raise for Medicaid primary care docs http//khnews/1oQGLX9
494852757959237632,Thu Jul 31 143106 0000 2014|The House approved a 163B measure to reform Vets health care Senate expected to approve measure later Thursday http//khnews/WPas0l
494852334011564032,Thu Jul 31 142925 0000 2014|DETAILS House Authorizes Boehner To Proceed With Lawsuit Against President Obama http//khnews/1u3usXL
494852161264963585,Thu Jul 31 142843 0000 2014|GAO Report Poor Planning And Oversight Led To Website Woes http//khnews/1n6NWoR
494547987423436801,Wed Jul 30 182003 0000 2014|Medium As Ballet Stretches Her Body’s Limits Insurance Brings Peace of Mindhttps//mediumcom/KHNews/asballetstretchesherbodyslimitsinsurancebringspeaceofmind279e80bc4106sourcetwlo6538fe6360ff1406744331417
494544113514332160,Wed Jul 30 180439 0000 2014|VIDEO As Ballet Stretches Her Body’s Limits Insurance Brings Peace of Mind http//khnews/1lXadWx
494543820240216064,Wed Jul 30 180329 0000 2014|Despite 34 million with new coverage 40 of Californians who didnt have health coverage last fall still lack it http//khnews/1ldL7m0
494293850572464130,Wed Jul 30 013012 0000 2014|1 in 5 people who are uninsured dont want coverage a new survey says http//khnews/1qJzKtQ
494205578630430720,Tue Jul 29 193926 0000 2014|A new Medicare experiment could mean big changes for hospice care in the US mandrews110 reports http//khnews/1pCi0tO
494171152378388480,Tue Jul 29 172238 0000 2014|RT philgalewitz New urbaninstitute study finds 8 million fewer uninsured in June compared to Sept 13
494150913041244160,Tue Jul 29 160213 0000 2014|A study says moving kids from CHIP to health law exchange plans would increase costs MaryAgnesCarey reports http//khnews/UIDAV3
494148638990675968,Tue Jul 29 155311 0000 2014|An influential panel says the US should completely overhaul how it pays to train doctors jrovner reports http//khnews/1uDLuzC
494125562177142785,Tue Jul 29 142129 0000 2014|Consumers Who Receive Insurance Subsidies Will Be Asked To Verify Income Other Information http//khnews/1tWoFDc
494124214748975104,Tue Jul 29 141607 0000 2014|DEEPER DETAILS Lawmakers Announce 17 Billion Deal To Overhaul VA Health Care http//khnews/1zquQCw
493859765689540608,Mon Jul 28 204518 0000 2014|Relapse http//khnews/UGTI9z SCOTUS Obamacare http//pbstwimgcom/media/BtqK1ulCYAAynZOjpg
493840021057978368,Mon Jul 28 192650 0000 2014|Good News For Boomers Medicare’s Hospital Trust Fund Appears Flush Until 2030 JRovner reports http//khnews/1pxf3e1
493799027558060032,Mon Jul 28 164357 0000 2014|Some are finding their new health plans have broad limitations Many are complaining and some are suing http//khnews/UGdWAq
493778249844269056,Mon Jul 28 152123 0000 2014|Is this the GOPs gotcha moment on health insurance subsidies http//khnews/1nzbBDa
493777523956649984,Mon Jul 28 151830 0000 2014|A deal on fixing care for the nations veterans could be close http//khnews/UxfU69
492764923538063360,Fri Jul 25 201447 0000 2014|HarpoonChondriacs http//khnews/1pUcTGR Obamacare http//pbstwimgcom/media/BtanFhqCcAAeuULjpg
492726353330839552,Fri Jul 25 174131 0000 2014|What sort of political impact will the recent obamacare court decisions have http//khnews/1rFAfEL
492720528676106241,Fri Jul 25 171823 0000 2014|How Can I Get Health Coverage For My Grandchildren http//khnews/1riz62h
492693183919583233,Fri Jul 25 152943 0000 2014|This years maximum fine for not having insurance Nearly 2500 for individuals http//khnews/1jZm9vk
492688750150168576,Fri Jul 25 151206 0000 2014|The IRS has posted draft forms that employers will have to fill out to prove they are providing health coverage http//khnews/1jZkyWo
492066358415196160,Wed Jul 23 215856 0000 2014|No bones about it http//khnews/1A7F6AY healthcare http//pbstwimgcom/media/BtQrvsdCMAABEDjpg
492028849442807810,Wed Jul 23 192953 0000 2014|Three consumer groups are suing Tennessee over Medicaid enrollment delays  http//khnews/1kcwC7e
491998407914172416,Wed Jul 23 172855 0000 2014|California nurses union braces for contract battle with Kaiser Permanente adembosky reports http//khnews/1pd1vY1
491992387099844608,Wed Jul 23 170500 0000 2014|What’s Next In The Wake Of Conflicting Federal Court Decisions jrover discusses on PBS NewsHour http//khnews/1kUHqBz
491982194731388928,Wed Jul 23 162430 0000 2014|RT TheTakeaway maryagnescarey explains the contradictory rulings that complicate Americas alreadymurky understanding of the ACA
491982106805817344,Wed Jul 23 162409 0000 2014|RT cnnhealth FAQ What yesterdays Obamacare rulings mean to you http//cnnit/1tzRs0b via KHNews
491981866740621312,Wed Jul 23 162312 0000 2014|How will the latest health law court rulings on subsidies affect you http//khnews/1A2UwXo Obamacare
491684744237572096,Tue Jul 22 204232 0000 2014|RT annagorman Check http//kaiserhealthnewsorg for info about the court rulings today on Obamacare KHNews  My colleagues know their stuff
491680555671756800,Tue Jul 22 202554 0000 2014|What todays court decisions mean for consumers planning to shop for insurance on http//heatlhcaregov this fall http//khnews/1A2UwXo
491626381751902208,Tue Jul 22 165038 0000 2014|Threejudge panel on the 4th Circuit disagrees with DC Circuit panel about Obamacare subsidies http//khnews/1kajH5C Halbig
491625013901262849,Tue Jul 22 164511 0000 2014|Many specialist physicians are balking at what they say are onerous new rules to get recertified http//khnews/1p5Tely
491617771575205888,Tue Jul 22 161625 0000 2014|Halbig decision could put at risk millions of people who bought insurance in 36 states writes jrovner http//khnews/1kajH5C
491611188028243968,Tue Jul 22 155015 0000 2014|Many Floridians could face rate hikes as Florida Blue struggles with an influx of older and sicker enrollees http//khnews/1mzsj0a
491607771012677632,Tue Jul 22 153640 0000 2014|Appeals court overturns subsidies for fed exchange in Halbig v Burwell ruling http//khnews/Um6k6b More coming from KHN this afternoon
491604869024079872,Tue Jul 22 152509 0000 2014|Next year many Ark Medicaid beneficiaries will be required to contribute to socalled Health Independence Accounts http//khnews/1kP8PVD
491592325387145216,Tue Jul 22 143518 0000 2014|Medicare testing payment options that could end observation care penalties http//khnews/1A0ZiEz
490187092421795840,Fri Jul 18 173124 0000 2014|There may be as few as six abortion clinics still operating in Texas by September reports carriefeibel http//khnews/1rneY2K
489855850534932480,Thu Jul 17 193510 0000 2014|Specialty care is a challenge in some ACA plans http//khnews/1rkAuVP
489846290906640384,Thu Jul 17 185711 0000 2014|UnitedHealthcare said it may sell policies through the exchanges in nearly half the states next year http//khnews/1ta9Yfq
489084459929829376,Tue Jul 15 162956 0000 2014|Hospitals in California and around the country are hoping online ER appointments will help attract patients http//khnews/1l02er0
489068723282513921,Tue Jul 15 152724 0000 2014|Study finds about 106 million received personal help from navigators or other assisters to enroll on exchanges http//khnews/1n6U1qO
488723358272733185,Mon Jul 14 163503 0000 2014|As of tomorrow some nurse practitioners in Kentucky will be allowed to prescribe routine medications http//khnews/1jHZNyP
488698256697090049,Mon Jul 14 145518 0000 2014|Kizer Regardless of who the payer is you have the same problems http//khnews/1n1U1Zl
488697007683690497,Mon Jul 14 145020 0000 2014|Dr Kenneth Kizer discusses the challenges with providing private health care for veterans http//khnews/1n1U1Zl
487683564490997760,Fri Jul 11 194317 0000 2014|RT philgalewitz A whopping 66 million people are in MedicaidCHIP now56 are kidsnew CMS datain Gaover 80 are kids
487682472075739136,Fri Jul 11 193856 0000 2014|Cringe Benefits http//khnews/1jyYcv0 healthcare http//pbstwimgcom/media/BsSYn7FCQAIjVskjpg
487645364456288256,Fri Jul 11 171129 0000 2014|Does Selling Your House Affect Eligibility For Assisted Living http//khnews/1remY3v
487618109545906176,Fri Jul 11 152311 0000 2014|3 different studies one outcome The health law has lowered the US uninsured rate http//khnews/1qQOpRv
487617678899953665,Fri Jul 11 152128 0000 2014|A lawsuit brought by the House speaker is targeting the obamacare employer mandate DETAILS http//khnews/1re8dxC
487306521995657216,Thu Jul 10 184503 0000 2014|Obama administration has given six states until Monday to submit plans to resolve issues with Medicaid enrollment http//khnews/1mDfmq5
487298977767751680,Thu Jul 10 181504 0000 2014|Will health reform bring new role respect to primary care physicians jayhancock1 examines that question http//khnews/1mDf82l
487288816722780160,Thu Jul 10 173441 0000 2014|Everything is on a schedule for residents in a traditional nursing home  LaVrene Norton is working to change that http//khnews/1oKqqlv
487285017685794817,Thu Jul 10 171936 0000 2014|RT JennyAGold 80 of adults with serious mentalillness are unemployed http//bitly/1nbkw8z
486910232309022721,Wed Jul 09 163020 0000 2014|Study Hospitals Not Bilking Medicare Using Electronic Medical Records EricReporter has the story http//khnews/1zpFIl8
486899211443916800,Wed Jul 09 154632 0000 2014|Lawsuit Accuses Anthem Blue Cross Of Fraudulent Enrollment Practices JulieAppleby reports http//khnews/1jpPPll
486896479517548544,Wed Jul 09 153541 0000 2014|Did Anthem Blue Cross mislead millions about whether some doctors and hospitals were covered by new plans http//khnews/1jpPPll
486894531577917441,Wed Jul 09 152757 0000 2014|There are 67 active complaints of employee retaliation at VA health facilities in 28 states http//khnews/1mg1Fhl
486888809783910400,Wed Jul 09 150512 0000 2014|Congressional Democrats Push Legislation To Override SCOTUS Hobby Lobby Decision http//khnews/1qK6EIn
486570020957200384,Tue Jul 08 175827 0000 2014|What does the SCOTUS contraception decision mean for other court cases Conflicting views reign http//khnews/U1BH5N
486530240521732096,Tue Jul 08 152023 0000 2014|In unhealthy eastern Tennessee limited choices mean cheap premiums JordanRau reports http//khnews/U1dm07
486520476270084096,Tue Jul 08 144135 0000 2014|Senate Majority Leader Harry Reid says the Senate will do something after the Hobby Lobby SCOTUS decision http//khnews/1ssh0Mn
486520135734525953,Tue Jul 08 144014 0000 2014|Will Sen Ron Johnsons challenge to the health laws subsidies be successful obamacare http//khnews/1pX5ifo
486255483653599232,Mon Jul 07 210836 0000 2014|Todays cartoon Holeistic Health Care http//khnews/1soJiHr  Medicare http//pbstwimgcom/media/BrGxs8CIAAiILNjpg
486255042828464128,Mon Jul 07 210651 0000 2014|Todays cartoon Holeistic Health Care http//khnews/1soJiHr Medicare http//owly/i/69DpX
486207688872042496,Mon Jul 07 175840 0000 2014|Is California rejecting free money to help renew health coverage for the poor http//khnews/1n0YMwg
486184731336122370,Mon Jul 07 162727 0000 2014|RT charlesornstein Hm More hospitals are offering online ER appointments as a way for patients to avoid long waits http//bitly/1qT1kSf
486178165438828544,Mon Jul 07 160122 0000 2014|Florida is the first state to offer a Medicaid plan tailored to people with serious mental illnesses http//khnews/1xGKjhc
485877991088865280,Sun Jul 06 200834 0000 2014|RT annagorman Advocates Say California Is Rejecting ‘Free MoneyTo Renew Insurance http//capsuleskaiserhealthnewsorg/indexphp/2014/07/advocatessaycaliforniaisrejectingfreemoneytorenewpoorpeoplesinsurance/
484743426488164352,Thu Jul 03 170013 0000 2014|RT jordanrau Health insurance in Chattanooga is 86 cheaper than a few miles across Georgia border Heres why http//wwwtheatlanticcom/health/archive/2014/07/whenishealthinsurancetooaffordable/373861/
484731655828303872,Thu Jul 03 161327 0000 2014|Did SCOTUS telegraph on upcoming contraception cases http//khnews/VigFAI
484731462055231488,Thu Jul 03 161241 0000 2014|Did The Supreme Court Tip Its Hand On Contraception Cases Yet To Come jrovner reports http//khnews/VigFAI
484714549799841792,Thu Jul 03 150528 0000 2014|After SCOTUS ruling Massachusetts eyes new abortion bufferzone legislation http//khnews/1xmhZjT
484714180625592320,Thu Jul 03 150400 0000 2014|Health insurance subsidy questions have yet to be resolved on 9 of 10 applications in question http//khnews/1j03bEX
484713914140487680,Thu Jul 03 150257 0000 2014|Premium increases Decreases Some state filings on health insurance rates are emerging http//khnews/1rozTBZ
484389866793623552,Wed Jul 02 173518 0000 2014|18 states are delaying their Small Business Health Options Programs marketplaces until 2016 http//khnews/1lTGVLZ
484371088412250112,Wed Jul 02 162041 0000 2014|A backlog of applications has about 900000 people in California waiting for MediCal coverage http//khnews/1mKbW0m
484360484570013696,Wed Jul 02 153833 0000 2014|Medicare Proposes Home Health Payment Reductions Savings http//khnews/1iVJIVD
484360330332884992,Wed Jul 02 153756 0000 2014|Eligibility For Subsidies Not Properly Checked Audit Finds http//khnews/1iXQ8U8
484033827078422528,Tue Jul 01 180031 0000 2014|Workers believe employer wellness programs should be all gain but no pain says new poll http//khnews/1iV855u
484004846727888896,Tue Jul 01 160522 0000 2014|New Hampshire became the 26th state today to embrace Medicaid expansion reports philgalewitz http//khnews/1k9XsXL
483982121351282691,Tue Jul 01 143504 0000 2014|“I’ve never seen data on how many closely held businesses there are out therehttp//khnews/1iTO6o1
483980933381779456,Tue Jul 01 143021 0000 2014|ICYMI  What exactly is a closely held forprofit corporation http//khnews/1iTO6o1
483975824170041345,Tue Jul 01 141002 0000 2014|American College of Physicians reverses guidance on pelvic exams in wellwoman visits JennyAGold has the details http//khnews/1pSZP54
483949781908090881,Tue Jul 01 122634 0000 2014|ICYMI Does the scotus have final say on contraception coverage for employees Maybe not reports jrovner http//khnews/1x7m634
483742239534108673,Mon Jun 30 224152 0000 2014|Does the scotus have final say on contraception coverage for employees Maybe not reports jrovner http//khnews/1x7m634 hobbylobby
483737296647495681,Mon Jun 30 222213 0000 2014|Will the SCOTUS contraceptive decision have a broad or narrow impact JayHancock1 examines http//khnews/1iTO6o1
483714482007728128,Mon Jun 30 205134 0000 2014|Have SCOTUS HobbyLobbyStore questions We answer http//khnews/1mOaPkV
483694076261187585,Mon Jun 30 193029 0000 2014|What The Hobby Lobby Decision Means For Employers MaryAgnesCarey and stuarttaylorjr discuss http//khnews/1iTrBPT
483683509052407808,Mon Jun 30 184829 0000 2014|Our jrovner dives into the SCOTUS decision on the contraceptive mandate http//khnews/1jDyC2g
483656733827399680,Mon Jun 30 170205 0000 2014|States see new insurers on Obamacare exchanges http//khnews/1sRLU4A
483646430280953856,Mon Jun 30 162109 0000 2014|Big rundown of news around SCOTUS birthcontrol decision http//khnews/1mdJSYU
483645268815278080,Mon Jun 30 161632 0000 2014|Which hospital system can track cost and quality data for each of its 26000 patients JulieAppleby reports http//khnews/1iT3kth
483623704208084992,Mon Jun 30 145051 0000 2014|DETAILS In 54 Decision High Court Sides With Hobby Lobby http//khnews/1mdJSYU
483620332004474881,Mon Jun 30 143727 0000 2014|Heres SCOTUS decision in entirety http//khnews/1qK1qLI
483620064256475138,Mon Jun 30 143623 0000 2014|SCOTUS rules closely held companies cannot be required to provide birth control to employees
483592227583586304,Mon Jun 30 124546 0000 2014|What’s At Stake For Birth Control In Upcoming SCOTUS Decision http//khnews/1pEaa8Z
482618673417711617,Fri Jun 27 201713 0000 2014|Why South Carolina is a leader in getting rural patients psychiatric help fast from stateline http//khnews/1oaETH0
482588628405989376,Fri Jun 27 181749 0000 2014|Alaskas hospitals will likely be hit hard with Medicare payment penalties for hospitalacquired infections http//khnews/Tq2fgl
482572761374928896,Fri Jun 27 171446 0000 2014|What do Colorados 2015 health insurance premiums look like Moving up down and holding the line http//khnews/1nPGoHG
482564341859094530,Fri Jun 27 164119 0000 2014|Can New Employees Be Forced To Wait 90 Days For Coverage mandrews110 answers http//khnews/1m53Q86
482553561617014785,Fri Jun 27 155829 0000 2014|The highest court in New York has struck down NYCs ban on big sugary sodas http//khnews/1mDh37g
482553365482573825,Fri Jun 27 155742 0000 2014|DETAILS SCOTUS says no to Massachusetts buffer zone around abortion clinics http//khnews/1nPts4B
482552517025615872,Fri Jun 27 155420 0000 2014|HHS Says Marketplace Customers Can Automatically Renew Plans But Some Worry http//khnews/1yUFMsN
481852875614990336,Wed Jun 25 173412 0000 2014|RT jrovner Per SCOTUSblog tomorrow not last day for this SCOTUS term So Hobby Lobby prob not tomorrow either maybeFri maybeMon
481852519002288129,Wed Jun 25 173247 0000 2014|Trash Talk http//khnews/1pBz9Wc politics Medicaid http//pbstwimgcom/media/BqiT3WCYAAapEUjpg
481823994505469952,Wed Jun 25 153926 0000 2014|Hospital officials worry about a lot of things  add the availability of saline to the list adembosky  reports http//khnews/1lcczzx
481820058688421888,Wed Jun 25 152348 0000 2014|House and Senate negotiators have started work on a Veterans health bill compromise http//khnews/1lPOrHd
481819712041791490,Wed Jun 25 152225 0000 2014|Poll 5 Percent of 2013 Uninsured Now Have Coverage http//khnews/VnE30e
481521249474998273,Tue Jun 24 193626 0000 2014|JayHancock1 reports Employer Health Costs Forecast To Accelerate In 2015 http//khnews/1iCvQPO
481499735199858688,Tue Jun 24 181057 0000 2014|Advocates Worry Connecticut Decision Could Undermine Autism Coverage mandrews110 reports http//khnews/1lNgLdo
481498491416350720,Tue Jun 24 180600 0000 2014|‘RightToTryLaws On Experimental Drugs Stir Debate jrovers Google Hangout with NewsHour http//khnews/Vj1Z4G
481478268013801472,Tue Jun 24 164539 0000 2014|A measles outbreak has some Amish in Ohio reconsidering vaccination http//khnews/VfSQKp
481454056008069122,Tue Jun 24 150926 0000 2014|How will a hepatitis C drug affect health care prices http//khnews/1pJpzCy
481453831407296512,Tue Jun 24 150833 0000 2014|The SEC is suing a House committee over subpoenas related to an insider trading scandal http//khnews/1lNZeDr
481453520487727105,Tue Jun 24 150718 0000 2014|Virginias House has again said no to the Governors plans to expand Medicaid http//khnews/1pJp5MP
481176265857458176,Mon Jun 23 204536 0000 2014|Our JordanRau was on CSPAN and NPR talking about Medicares penalties for hospitals with too many patient injuries http//khnews/UBLlNh
481166496912396288,Mon Jun 23 200647 0000 2014|Drug Discount Policy For Hospitals Clinics Under Scrutiny MaryAgnesCarey reports http//khnews/1woA3cH
481094913690324993,Mon Jun 23 152220 0000 2014|Penalities incoming for more than 750 hospitals as Medicare cracks down on patient injuries jordanrau reports http//khnews/1qCrt9N
481094459892191232,Mon Jun 23 152032 0000 2014|Virginias governor has vetoed part of the states budget on Medicaid while vowing to expand the program http//khnews/1lLuCCi
481093947746697217,Mon Jun 23 151830 0000 2014|Management changes for http//healthcaregov http//khnews/1pEgqLx
480755637794897920,Sun Jun 22 165410 0000 2014|Is yours on this list Hospitals Most Likely To Be Penalized By Medicare http//khnews/1wiMbfk healthcare
480754304085544960,Sun Jun 22 164852 0000 2014|JordanRau reports More Than 750 Hospitals Face Medicare Crackdown On Patient Injuries http//khnews/1qCrt9N
480754109617037312,Sun Jun 22 164806 0000 2014|1/4 of hospitals those with the worst patient injury rates will lose 1 of their Medicare payments http//khnews/1qCrt9N
480074052443185152,Fri Jun 20 194548 0000 2014|Are You Toying With Me http//khnews/1isaNPH telemedicine http//pbstwimgcom/media/BqmQzmQCYAAW0Oqjpg
480046202923147264,Fri Jun 20 175508 0000 2014|Can Our Plan Kick Off Our Daughter Because Her Job Offers Coverage mandrews110 answers http//khnews/1pmqd6U
480033029713567744,Fri Jun 20 170247 0000 2014|CA health dept says LA County officials did not properly prioritize or track nursing home investigations http//khnews/1psixlx
480024675985391616,Fri Jun 20 162935 0000 2014|Gay federal employeess spouses will get health insurance life insurance and leave to care for them http//khnews/1stnoql
480024375547428864,Fri Jun 20 162824 0000 2014|Most buying health insurance coverage on Obamacares exchanges were uninsured http//khnews/1norzM6
480019641172238336,Fri Jun 20 160935 0000 2014|Some senators want Medicare to consider patient financial status when weighing hospital readmission penalties http//khnews/1ysL9zk
479695335426916352,Thu Jun 19 184054 0000 2014|publiccitizen is urging hospitals to stop partnering with companies on lowcost screenings Why http//khnews/SWx6B8
479694298901147649,Thu Jun 19 183647 0000 2014|A rural VA health care programs uncertain future has some senators pushing to save it kprthompson reports http//khnews/1nnbreW
479641662130757632,Thu Jun 19 150738 0000 2014|KaiserFamFound survey Nearly 6 in 10 who bought health coverage on health law exchanges were uninsured http//khnews/1ioyBnI
479638277751046145,Thu Jun 19 145411 0000 2014|Did some Hill staffers provide advance information to stock traders regarding a change in health care policy http//khnews/1lZBL0P
479638014038405120,Thu Jun 19 145308 0000 2014|Keep plan and see higher premiums or switch to save cash Consumers face decisions http//khnews/1iowO24
479303161098686464,Wed Jun 18 164233 0000 2014|Whats hospital observation care and what should you know about it http//khnews/178jS7h
479285548373118976,Wed Jun 18 153234 0000 2014|A bill to allow veterans to seek private medical care is advancing in the House http//khnews/Ubb3rC
479285222996193281,Wed Jun 18 153116 0000 2014|A simpler http//healthcaregov http//khnews/1lzgKuM
479284690986479617,Wed Jun 18 152909 0000 2014|HHS report Obamacare insurance subsidies helped Americans save 76 on premiums  http//khnews/1nPu9gV
478973423893635072,Tue Jun 17 185217 0000 2014|Are Insurance Premiums Capped mandrews110 answers http//khnews/1vFrjOU
478970265167495168,Tue Jun 17 183944 0000 2014|The avg monthly cost of cancer treatment is 10K Some insurers are pushing back JulieAppleby reports http//khnews/1nNxpcV
478919896831909889,Tue Jun 17 151935 0000 2014|Is frontrunner for House GOP No 2 a health policy blank slate http//khnews/U6y4fo
478919681693462529,Tue Jun 17 151844 0000 2014|Oregon may soon sue Oracle over its health insurance exchange ACA Obamacare http//khnews/1l0mjkR
478619073631121409,Mon Jun 16 192414 0000 2014|What ever happened to fish sticks http//khnews/UGfCKU publichealth http//pbstwimgcom/media/BqRlgrCMAAYqWrjpg
478593728441880577,Mon Jun 16 174331 0000 2014|ICYMI What’s At Stake For Birth Control In Upcoming SCOTUS Decision http//khnews/1ps2JAV
478565991849672704,Mon Jun 16 155318 0000 2014|Venture capitalists are betting on health data EricReporter digs http//khnews/1nfOcTV
478554808585297920,Mon Jun 16 150852 0000 2014|Many patients struggle to decode the language of health insurance annagorman reports on why http//khnews/1vtePtM
478544629026287616,Mon Jun 16 142825 0000 2014|A Senate bill could double spending on VA health care http//khnews/1i12UAz
478544279233921024,Mon Jun 16 142701 0000 2014|The Hobby Lobby health law contraception case is still pending before SCOTUS Whats at stake http//khnews/1iBeQnN
477505492873269249,Fri Jun 13 173915 0000 2014|This cartoon is funnier because its Friday http//khnews/1lhPTO1 insurance healthcare http//pbstwimgcom/media/BqBwtw9CUAANV6sjpg
477499154822729728,Fri Jun 13 171404 0000 2014|What’s At Stake For Birth Control In Upcoming SCOTUS Decision JRovner digs http//khnews/1ps2JAV
477483770279231489,Fri Jun 13 161256 0000 2014|As An Immigrant In The US Illegally Can I Buy Insurance http//khnews/TSKozx
477474925087711232,Fri Jun 13 153747 0000 2014|Counting down to the SCOTUS decision on Obamacares birth control mandate http//khnews/1kTeFIZ
477474652587954176,Fri Jun 13 153642 0000 2014|Looking for lower health insurance premium increases Washington state and California have some growing less than 10 http//khnews/1lt3oyF
477474367153000448,Fri Jun 13 153534 0000 2014|Virginia lawmakers passed a budget without a Medicaid expansion it  would also stop the guv from doing it himself http//khnews/1nBfCW8
477153825682231296,Thu Jun 12 182151 0000 2014|Roll calling with the punches http//khnews/1oia2eH ACA Obamacare politics http//pbstwimgcom/media/Bp8w3eTCYAA70ihjpg
477153088403288065,Thu Jun 12 181856 0000 2014|Medicare doesnt track some costly hospital complications JordanRau reports http//khnews/SR0Dwe
477122849745170433,Thu Jun 12 161846 0000 2014|Hospital revenue fell in 2014s 1Q compared with the final 3 months of 2013 the Census Bureau estimates http//khnews/1xOOgkL
477120825464999936,Thu Jun 12 161043 0000 2014|SFs sheriff wants to make sure people leaving his jail  30K every year  have health insurance http//khnews/TOn85W
477110820648673280,Thu Jun 12 153058 0000 2014|Virginia lawmakers are readying to fasttrack a budget without the Medicaid expansion http//khnews/1ohyehj
477110238232199168,Thu Jun 12 152839 0000 2014|The FBI has opened a criminal investigation into the VA problems http//khnews/1xOxKBg
477110121299206145,Thu Jun 12 152811 0000 2014|The Senate has backed a bill to overhaul the VA health system DETAILS http//khnews/1hRotE5
476814496443293697,Wed Jun 11 195329 0000 2014|Second nature http//khnews/1pkVY3N healthcare http//pbstwimgcom/media/Bp38Qd2IYAI3VJsjpg
476790018313576448,Wed Jun 11 181613 0000 2014|The health law boosts hospital psychiatric care for the young but is it because of poor outpatient care http//khnews/1ioyQd9
476765722971217921,Wed Jun 11 163940 0000 2014|Our JRovner was on NewsHour talking about where the health laws Medicaid expansion stands http//khnews/1pHpTkg
476749174193795072,Wed Jun 11 153355 0000 2014|Michigan is among the first to use financial incentives to encourage people to better health PhilGalewitz reports http//khnews/1hOKX8x
476730200504688640,Wed Jun 11 141831 0000 2014|The latest health policy news delivered to your inbox every morning Heres how http//khnews/1cOCWee A sample http//khnews/HKMauB
476729548760170496,Wed Jun 11 141556 0000 2014|Virginias lawmakers wont pass a Medicaid expansion but Gov McAuliffe might expand it via executive action http//khnews/1kmpy0Q
